league_name,data_type,club,player_name,position,age,comp_url,player_url,injury,player_market_value,country,nationality,second_nationality,league_id,competition,reason,since,until,matches_missed,secondary_comp_name,injured_since,injured_until,yellow_cards
Pko Bp Ekstraklasa,injuries,Korona Kielce,Pau Resta,Centre-Back,24,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/pau-resta/profil/spieler/627717,Torn lateral ankle ligament,700000.0,Poland,Spain,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lechia Gdansk,Bogdan Sarnavskyi,Goalkeeper,30,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/bogdan-sarnavskyi/profil/spieler/177276,Meniscus injury,250000.0,Poland,Ukraine,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Wisla Plock,Maciej Gostomski,Goalkeeper,36,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/maciej-gostomski/profil/spieler/36789,Collateral ligament tear,75000.0,Poland,Poland,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Górnik Zabrze,Michal Sacek,Right-Back,28,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/michal-sacek/profil/spieler/430054,Leg injury,1500000.0,Poland,Czech Republic,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Widzew Lodz,Peter Therkildsen,Right-Back,27,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/peter-therkildsen/profil/spieler/428444,Hamstring strain,350000.0,Poland,Denmark,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Legia Warszawa,Claude Gonçalves,Defensive Midfield,31,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/claude-goncalves/profil/spieler/280178,Ankle injury,500000.0,Poland,Portugal,France,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lech Poznan,Patrik Wålemark,Right Winger,23,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/patrik-walemark/profil/spieler/721470,surgery,2500000.0,Poland,Sweden,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lech Poznan,Daniel Håkans,Left Winger,24,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/daniel-hakans/profil/spieler/448284,surgery,1500000.0,Poland,Finland,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lech Poznan,Robert Gumny,Right-Back,27,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/robert-gumny/profil/spieler/353826,Ankle problems,1500000.0,Poland,Poland,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Zaglebie Lubin,Mateusz Grzybek,Right Midfield,29,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/mateusz-grzybek/profil/spieler/244782,Tibia and fibula fracture,300000.0,Poland,Poland,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Widzew Lodz,Samuel Kozlovský,Left-Back,25,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/samuel-kozlovsky/profil/spieler/429713,Ankle injury,900000.0,Poland,Slovakia,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lech Poznan,Radoslaw Murawski,Defensive Midfield,31,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/radoslaw-murawski/profil/spieler/220969,Leg injury,650000.0,Poland,Poland,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Lech Poznan,Ali Gholizadeh,Right Winger,29,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/ali-gholizadeh/profil/spieler/294772,Torn thigh muscle,2500000.0,Poland,Iran,,PL1,,,,,,PKO BP Ekstraklasa,,,
Pko Bp Ekstraklasa,injuries,Piast Gliwice,Andreas Katsantonis,Centre-Forward,25,https://www.transfermarkt.com/pko-bp-ekstraklasa/verletztespieler/wettbewerb/PL1/plus/1,https://www.transfermarkt.com/andreas-katsantonis/profil/spieler/470248,Cruciate ligament tear,400000.0,Poland,Cyprus,,PL1,,,,,,PKO BP Ekstraklasa,,,
Super Liga Srbije,suspensions,OFK Beograd,Henry Addo,Left Winger,22,,,,,Serbia,,,SER1,Super liga Srbije,Red card suspension,,,0.0,,,,
Super Liga Srbije,suspensions,FK Cukaricki,Marko Docic,Central Midfield,32,,,,,Serbia,,,SER1,Super liga Srbije,Red card suspension,,,2.0,,,,
Super Liga Srbije,risk_of_suspension,FK Radnicki 1923 Kragujevac,Kilian Bevis,Left Winger,27,,,,,Serbia,,,SER1,Super liga Srbije,,,,,,,,3.0
Super Liga Srbije,risk_of_suspension,FK Vojvodina Novi Sad,Bamidele Yusuf,Right Winger,24,,,,,Serbia,,,SER1,Super liga Srbije,,,,,,,,3.0
Super Liga Srbije,injuries,FK Partizan Belgrade,Mateja Milovanovic,Centre-Back,21,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/mateja-milovanovic/profil/spieler/775242,Torn thigh muscle,200000.0,Serbia,Serbia,Netherlands,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Partizan Belgrade,Ibrahim Zubairu,Left Winger,21,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/ibrahim-zubairu/profil/spieler/846333,Broken ankle,2500000.0,Serbia,Ghana,Serbia,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Napredak Krusevac,Strahinja Ristic,Centre-Back,21,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/strahinja-ristic/profil/spieler/855457,unknown injury,100000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK TSC Backa Topola,Nemanja Petrovic,Left-Back,33,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/nemanja-petrovic/profil/spieler/161373,Cruciate ligament tear,400000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK TSC Backa Topola,Milan Radin,Defensive Midfield,34,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/milan-radin/profil/spieler/169268,Broken fibula,175000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Mladost Lucani,Nikola Lekovic,Centre-Back,35,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/nikola-lekovic/profil/spieler/74626,unknown injury,100000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Radnicki Nis,Bubacar Djaló,Defensive Midfield,28,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/bubacar-djalo/profil/spieler/340529,Achilles tendon rupture,,Serbia,Portugal,Guinea-Bissau,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Spartak Subotica,Nikola Kuveljic,Defensive Midfield,28,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/nikola-kuveljic/profil/spieler/612140,unknown injury,500000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,FK Radnik Surdulica,Lazar Stojanovic,Left Winger,25,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/lazar-stojanovic/profil/spieler/697351,unknown injury,100000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Super Liga Srbije,injuries,Zeleznicar Pancevo,Marko Curic,Defensive Midfield,21,https://www.transfermarkt.com/super-liga-srbije/verletztespieler/wettbewerb/SER1/plus/1,https://www.transfermarkt.com/marko-curic/profil/spieler/706553,Collateral ligament tear,500000.0,Serbia,Serbia,,SER1,,,,,,Super liga Srbije,,,
Eliteserien,suspensions,Sarpsborg 08 FF,Mamour Ndiaye,Goalkeeper,19,,,,,Norway,,,NO1,Eliteserien,Red card suspension,,,0.0,,,,
Eliteserien,suspensions,Kristiansund BK,Wilfred George Igor,Defensive Midfield,20,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,suspensions,KFUM-Kameratene Oslo,Ayoub Aleesami,Centre-Back,29,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,suspensions,Sandefjord Fotball,Evangelos Patoulidis,Right Winger,23,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,suspensions,Sandefjord Fotball,Sander Risan Mørk,Central Midfield,24,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,suspensions,Fredrikstad FK,Oskar Øhlenschlæger,Central Midfield,21,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,suspensions,Viking FK,Joe Bell,Defensive Midfield,26,,,,,Norway,,,NO1,Eliteserien,Yellow card suspension,,,1.0,,,,
Eliteserien,risk_of_suspension,FK Haugesund,Madiodio Dia,Centre-Back,21,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Viking FK,Henrik Heggheim,Right-Back,24,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Tromsø IL,Vetle Skjærvik,Centre-Back,24,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Fredrikstad FK,Leonard Owusu,Defensive Midfield,28,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Molde FK,Emil Breivik,Central Midfield,25,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Tromsø IL,David Edvardsson,Central Midfield,23,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,KFUM-Kameratene Oslo,Sverre Sandal,Central Midfield,22,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Rosenborg BK,Ulrik Yttergård Jenssen,Left-Back,29,,,,,Norway,,,NO1,Eliteserien,,,,,,,,5.0
Eliteserien,risk_of_suspension,Molde FK,Sondre Granaas,Central Midfield,18,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Viking FK,Jakob Segadal Hansen,Attacking Midfield,20,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Sandefjord Fotball,Zinedin Smajlović,Centre-Back,21,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Vålerenga Fotball Elite,Vinícius Nogueira,Left-Back,23,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Tromsø IL,Tobias Guddal,Centre-Back,23,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,KFUM-Kameratene Oslo,Bjørn Martin Kristensen,Centre-Forward,23,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,SK Brann,Eivind Helland,Centre-Back,20,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Molde FK,Jalal Abdullai,Centre-Forward,20,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Vålerenga Fotball Elite,Fidel Brice Ambina,Defensive Midfield,23,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Molde FK,Samukelo Kabini,Left-Back,21,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Viking FK,Ruben Alte,Central Midfield,25,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Fredrikstad FK,Maxwell Woledzi,Centre-Back,24,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Molde FK,Mads Enggård,Defensive Midfield,21,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Rosenborg BK,Ole Sæter,Centre-Forward,29,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Strømsgodset IF,Marko Farji,Left Winger,21,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Tromsø IL,Jakob Haugaard,Goalkeeper,33,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,risk_of_suspension,Bryne FK,Alfred Scriven,Centre-Forward,27,,,,,Norway,,,NO1,Eliteserien,,,,,,,,3.0
Eliteserien,injuries,Vålerenga Fotball Elite,Omar Bully,Central Midfield,22,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/omar-bully/profil/spieler/689080,Knee injury,200000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Rosenborg BK,Noah Sahsah,Left Winger,20,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/noah-sahsah/profil/spieler/802516,Knee injury,400000.0,Norway,Denmark,Morocco,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Viking FK,Gianni Stensness,Centre-Back,26,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/gianni-stensness/profil/spieler/627472,Knee injury,900000.0,Norway,Australia,New Zealand,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,FK Bodø/Glimt,Jostein Gundersen,Centre-Back,29,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/jostein-gundersen/profil/spieler/342129,Hamstring injury,1500000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,FK Bodø/Glimt,Ole Didrik Blomberg,Right Winger,25,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/ole-didrik-blomberg/profil/spieler/644607,Ligament stretching,1800000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,SK Brann,Sakarias Opsahl,Central Midfield,26,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/sakarias-opsahl/profil/spieler/503256,unknown injury,500000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,FK Haugesund,Anders Bondhus,Left-Back,20,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/anders-bondhus/profil/spieler/1144713,Broken collarbone,50000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Strømsgodset IF,Eirik Ulland Andersen,Right Winger,32,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/eirik-ulland-andersen/profil/spieler/184212,Cruciate ligament tear,200000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Fredrikstad FK,Valdemar Birksø,Goalkeeper,24,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/valdemar-birkso/profil/spieler/581660,unknown injury,600000.0,Norway,Denmark,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Sarpsborg 08 FF,Aimar Sher,Central Midfield,22,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/aimar-sher/profil/spieler/579294,unknown injury,1300000.0,Norway,Iraq,Sweden,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Kristiansund BK,Michael Lansing,Goalkeeper,31,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/michael-lansing/profil/spieler/448696,unknown injury,400000.0,Norway,United States,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Hamarkameratene,Markus Johnsgård,Attacking Midfield,26,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/markus-johnsgard/profil/spieler/459209,Ankle injury,250000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,Sandefjord Fotball,Elias Hadaya,Goalkeeper,26,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/elias-hadaya/profil/spieler/272542,Ligament tear,350000.0,Norway,Syria,Sweden,NO1,,,,,,Eliteserien,,,
Eliteserien,injuries,SK Brann,Niklas Jensen Wassberg,Central Midfield,21,https://www.transfermarkt.com/eliteserien/verletztespieler/wettbewerb/NO1/plus/1,https://www.transfermarkt.com/niklas-jensen-wassberg/profil/spieler/892045,Knee injury,900000.0,Norway,Norway,,NO1,,,,,,Eliteserien,,,
Superliga,suspensions,FCSB,Jordan Gele,Centre-Forward,32,,,,,Romania,,,RO1,SuperLiga,No eligibility,,,0.0,,,,
Superliga,suspensions,UTA Arad,Mevlan Zeka,Centre-Forward,31,,,,,Romania,,,RO1,SuperLiga,special leave,,,0.0,,,,
Superliga,suspensions,CFR Cluj,Antonio Bosec,Right-Back,27,,,,,Romania,,,RO1,SuperLiga,No eligibility,,,0.0,,,,
Superliga,suspensions,FC Botosani,Francisco Júnior,Central Midfield,33,,,,,Romania,,,RO1,SuperLiga,No eligibility,,,0.0,,,,
Superliga,suspensions,FC Hermannstadt,Saeed Issah,Left-Back,25,,,,,Romania,,,RO1,SuperLiga,No eligibility,,,0.0,,,,
Superliga,suspensions,FC Rapid 1923,Paul Iacob,Centre-Back,29,,,,,Romania,,,RO1,SuperLiga,No eligibility,,,0.0,,,,
Superliga,suspensions,SC Otelul Galati,Vadik Murria,Centre-Back,24,,,,,Romania,,,RO1,SuperLiga,Red card suspension,,,2.0,,,,
Superliga,injuries,FCV Farul Constanta,Robert Sălceanu,Left-Back,21,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/robert-salceanu/profil/spieler/809240,unknown injury,150000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,SC Otelul Galati,Cristian Chira,Central Midfield,23,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/cristian-chira/profil/spieler/675505,Broken ankle,50000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCSB,Denis Alibec,Centre-Forward,34,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/denis-alibec/profil/spieler/81396,unknown injury,600000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Universitatea Cluj,Jonathan Cissé,Centre-Back,28,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/jonathan-cisse/profil/spieler/566068,unknown injury,550000.0,Romania,Cote d'Ivoire,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,CFR Cluj,Kenneth Omeruo,Centre-Back,31,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,Knee injury,1200000.0,Romania,Nigeria,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,Petrolul Ploiesti,Lucian Dumitriu,Central Midfield,32,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/lucian-dumitriu/profil/spieler/287418,unknown injury,300000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,Petrolul Ploiesti,Valentin Țicu,Left-Back,24,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/valentin-ticu/profil/spieler/623420,Torn ligaments,500000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,AFC Unirea 04 Slobozia,Andrei Dorobanțu,Right-Back,20,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/andrei-dorobantu/profil/spieler/940366,Achilles tendon problems,300000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCV Farul Constanta,Dan Sîrbu,Right-Back,22,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/dan-sirbu/profil/spieler/666463,unknown injury,850000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Universitatea Cluj,Jasper van der Werff,Centre-Back,26,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/jasper-van-der-werff/profil/spieler/322519,unknown injury,750000.0,Romania,Switzerland,Netherlands,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCV Farul Constanta,Iustin Doicaru,Right Winger,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/iustin-doicaru/profil/spieler/1050693,unknown injury,200000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCV Farul Constanta,Nicolas Constantinescu,Centre-Forward,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/nicolas-constantinescu/profil/spieler/1412044,Knee injury,,Romania,Romania,Italy,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Metaloglobus Bucharest,Gabriel Dumitru,Centre-Back,19,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/gabriel-dumitru/profil/spieler/1202523,unknown injury,200000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,CS Universitatea Craiova,Laurențiu Popescu,Goalkeeper,28,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/laurentiu-popescu/profil/spieler/271289,Muscle injury,1700000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,CS Universitatea Craiova,Luis Paradela,Left Winger,28,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/luis-paradela/profil/spieler/610749,Cruciate ligament surgery,650000.0,Romania,Cuba,Spain,RO1,,,,,,SuperLiga,,,
Superliga,injuries,ACSC FC Arges,Costinel Tofan,Right-Back,29,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/costinel-tofan/profil/spieler/394481,unknown injury,200000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,ACSC FC Arges,Kevin Doukoure,Central Midfield,26,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/kevin-doukoure/profil/spieler/740191,unknown injury,400000.0,Romania,Cote d'Ivoire,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Cristian Manea,Right-Back,28,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/cristian-manea/profil/spieler/271284,Broken hand,1700000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCSB,Risto Radunovic,Left-Back,33,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/risto-radunovic/profil/spieler/144339,Pubalgia,1000000.0,Romania,Montenegro,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FCSB,Darius Olaru,Attacking Midfield,27,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/darius-olaru/profil/spieler/395800,Muscle tear,7500000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Dinamo 1948,Andrei Mărginean,Defensive Midfield,24,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/andrei-marginean/profil/spieler/547827,Muscle tear,450000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Dinamo 1948,Casian Soare,Central Midfield,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/casian-soare/profil/spieler/1109602,unknown injury,50000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Jakub Hromada,Defensive Midfield,29,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/jakub-hromada/profil/spieler/186380,unknown injury,700000.0,Romania,Slovakia,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,UTA Arad,Adrian Dragoș,Centre-Forward,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/adrian-dragos/profil/spieler/1263857,unknown injury,,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Diogo Mendes,Defensive Midfield,27,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/diogo-mendes/profil/spieler/396443,unknown injury,300000.0,Romania,Cape Verde,Portugal,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Răzvan Onea,Right-Back,27,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/razvan-onea/profil/spieler/536130,Ankle sprain,550000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Claudiu Petrila,Left Winger,24,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/claudiu-petrila/profil/spieler/623424,unknown injury,2500000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
Superliga,injuries,FC Rapid 1923,Cătălin Vulturar,Defensive Midfield,21,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/RO1/plus/1,https://www.transfermarkt.com/catalin-vulturar/profil/spieler/710079,unknown injury,300000.0,Romania,Romania,,RO1,,,,,,SuperLiga,,,
